,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID,timestamp_iso,sample_rh,sample_temp,opc_pm25,opc_pm10,timeStamp,Time,Date,instrumentID
67,2025-11-01 02:07:00+00:00,45.68416666666667,23.877499999999998,25.214583333333334,59.068666666666665,68.0,02:07:00,2025-11-01,378,2025-11-01 02:07:00+00:00,45.66583333333333,23.935000000000002,30.310666666666666,70.74374999999999,68,02:07:00,2025-11-01,384
68,2025-11-01 02:08:00+00:00,45.61416666666667,23.88333333333333,26.098249999999997,56.50333333333333,69.0,02:08:00,2025-11-01,378,2025-11-01 02:08:00+00:00,45.685,23.9475,27.019833333333334,64.26041666666667,69,02:08:00,2025-11-01,384
69,2025-11-01 02:09:00+00:00,45.50416666666666,23.895833333333332,25.906583333333334,57.501749999999994,70.0,02:09:00,2025-11-01,378,2025-11-01 02:09:00+00:00,45.5275,23.94666666666667,28.22875,61.72125,70,02:09:00,2025-11-01,384
70,2025-11-01 02:10:00+00:00,45.60583333333333,23.9025,25.704916666666666,52.91458333333333,71.0,02:10:00,2025-11-01,378,2025-11-01 02:10:00+00:00,45.453333333333326,23.950000000000003,25.57575,52.33175,71,02:10:00,2025-11-01,384
71,2025-11-01 02:11:00+00:00,45.65,23.90833333333333,24.729083333333335,60.93658333333334,72.0,02:11:00,2025-11-01,378,2025-11-01 02:11:00+00:00,45.6,23.964166666666667,27.274833333333333,60.48933333333333,72,02:11:00,2025-11-01,384
72,2025-11-01 02:12:00+00:00,45.596666666666664,23.93166666666667,23.97666666666667,53.35233333333334,73.0,02:12:00,2025-11-01,378,2025-11-01 02:12:00+00:00,45.565,23.963333333333335,24.855083333333337,53.98325,73,02:12:00,2025-11-01,384
73,2025-11-01 02:13:00+00:00,45.6025,23.936666666666667,22.299000000000003,42.43358333333333,74.0,02:13:00,2025-11-01,378,2025-11-01 02:13:00+00:00,45.6475,23.9675,23.43766666666667,54.27658333333333,74,02:13:00,2025-11-01,384
74,2025-11-01 02:14:00+00:00,45.517500000000005,23.945833333333336,22.489500000000003,47.03258333333333,75.0,02:14:00,2025-11-01,378,2025-11-01 02:14:00+00:00,45.541666666666664,23.971666666666668,22.543583333333334,52.70825,75,02:14:00,2025-11-01,384
75,2025-11-01 02:15:00+00:00,45.38583333333333,23.94666666666667,22.663666666666668,47.84508333333333,76.0,02:15:00,2025-11-01,378,2025-11-01 02:15:00+00:00,45.33166666666667,23.980833333333333,21.991416666666666,48.31758333333334,76,02:15:00,2025-11-01,384
76,2025-11-01 02:16:00+00:00,45.265833333333326,23.96166666666667,21.391000000000002,45.0545,77.0,02:16:00,2025-11-01,378,2025-11-01 02:16:00+00:00,45.33166666666667,23.99,21.41241666666667,47.33983333333333,77,02:16:00,2025-11-01,384
77,2025-11-01 02:17:00+00:00,45.37166666666667,23.96083333333333,20.837666666666667,40.81075,78.0,02:17:00,2025-11-01,378,2025-11-01 02:17:00+00:00,45.44833333333333,23.9875,23.794583333333335,54.18516666666667,78,02:17:00,2025-11-01,384
78,2025-11-01 02:18:00+00:00,45.225,23.968333333333334,20.15308333333333,39.02616666666666,79.0,02:18:00,2025-11-01,378,2025-11-01 02:18:00+00:00,45.12583333333333,23.999166666666667,22.040666666666667,49.600833333333334,79,02:18:00,2025-11-01,384
79,2025-11-01 02:19:00+00:00,45.32916666666667,23.984166666666667,19.8255,38.88091666666667,80.0,02:19:00,2025-11-01,378,2025-11-01 02:19:00+00:00,45.354166666666664,23.998333333333335,21.61191666666667,42.96233333333333,80,02:19:00,2025-11-01,384
